topic,idx,q,a,context,datatype,attitude,group
职业,25454,明明是工人自愿去工厂为什么说是资本家压榨工人呢？,他们下跪，在地上爬的时候，请问也是自愿的吗？,0,1,3,工人
职业,27616,2020 年北京市外来新生代农民工监测报告发布，报告显示从事信息软件相关人群占比大幅提高，意味着什么？,以后键政的谁敢再说我是小布尔乔亚?,0,0,0,新生代农民工
职业,28462,为什么我们总是普遍一边宣扬职业平等，反对社会达尔文，而一边又鼓励孩子好好学习，找一个好工作？,我觉得不矛盾，好工作值得是挣钱多的工作，并不代表尊贵，高人一等的工作，和我们宣扬的职业平等并不矛盾。,1,2,2,职业歧视
职业,28501,为什么我们总是普遍一边宣扬职业平等，反对社会达尔文，而一边又鼓励孩子好好学习，找一个好工作？,前者是理想，后者是手段。,1,2,2,职业歧视
职业,25322,德国工厂的工人为什么愿意在同一家工厂里干一辈子直到退休？,因为提前退休拿不到全额退休金。,1,2,2,工人
职业,26715,护理专业的学生不想当护士怎么办？,建议尽早转行。 我表姐就是护理专业本科课毕业，现在在做文职工作。,1,1,3,护理职业
职业,25204,德国工厂的工人为什么愿意在同一家工厂里干一辈子直到退休？,中国工人大体还是民工居多，身上还有一部分农民阶级的局限性，内卷严重，再看看民工二代，谁愿意去工厂？,0,2,2,工人
职业,25247,德国工厂的工人为什么愿意在同一家工厂里干一辈子直到退休？,年老体弱，又不懂中文，还能怎么办；。,0,0,0,工人
职业,27272,为什么我国部分理科生会看不起文科生？,根本没有办法理解为什么，同样都是学习理科生为什么看不起文科生?,0,2,2,文理科
职业,26440,为什么大家都不愿意学护理？,谢邀。 想象一下，护理一个生病的老年人的场景，他身上味道重，经常要吐痰，值夜班时有多难熬。,0,0,0,护理职业
职业,26451,为什么大家都不愿意学护理？,钱少、活多、压力大，挨打、挨骂、地位低。,1,2,3,护理职业
职业,28041,我成为程序员后感觉情商变低，怎么办？,感觉这个回答下绝大部分程序员的自我辩解都可以被归类为情商低，(逃,0,1,2,程序员
职业,27891,为什么很多人认为程序员的情商偏低？,有低的，也有情商还行的，正常水平的。,1,1,2,程序员
职业,25537,明明是工人自愿去工厂为什么说是资本家压榨工人呢？,就在上个月，“饿了么”平台一位43岁的外卖员，猝死在了送餐途中。,0,0,0,工人
职业,26068,为什么「工人」和「农民」成了不体面的代名词？,连一套房子都没有，或者有一套房子要还几十年贷款，凭什么说自己是体面人。,0,2,3,工人农民
职业,28429,为什么我们总是普遍一边宣扬职业平等，反对社会达尔文，而一边又鼓励孩子好好学习，找一个好工作？,两种做法本没有任何矛盾。,0,0,0,职业歧视
职业,25320,德国工厂的工人为什么愿意在同一家工厂里干一辈子直到退休？,说这么多，一个人干一辈子不是很正常的吗？,1,0,0,工人
职业,24892,以前厂子都叫工人，现在有些人会把工人叫做厂狗。是什么导致了工人地位直线下降？,国内怎么不缺农民，怎么不缺工人。,0,1,2,工人
职业,27987,我成为程序员后感觉情商变低，怎么办？,哈哈哈讲真，我好喜欢程序员的。,0,0,0,程序员
职业,25633,明明是工人自愿去工厂为什么说是资本家压榨工人呢？,一个厨师，把一群小动物，鸡鸭鹅兔，喊到一起问它们，你们是选择被清蒸呢？,0,0,0,工人
职业,28464,为什么我们总是普遍一边宣扬职业平等，反对社会达尔文，而一边又鼓励孩子好好学习，找一个好工作？,职业平等社会平等是帮助陌生人喊话。,1,0,0,职业歧视
职业,27258,为什么我国部分理科生会看不起文科生？,我高中是理科生，大学学了阿拉伯语，研究生搞国际贸易，现在博士在搞商业分析（博弈论）。,0,0,0,文理科
职业,25610,明明是工人自愿去工厂为什么说是资本家压榨工人呢？,豁，那这么说你是有钱人啊。,0,0,0,工人
职业,27233,为什么我国部分理科生会看不起文科生？,因为在特定历史阶段，大量优秀的生源选择了理科。,1,1,2,文理科
职业,27304,为什么我国部分理科生会看不起文科生？,政治没及过格的理科生表示并不敢看不起文科生，但确实不太看得上刷不起题，又误解文科背背就行。,0,1,2,文理科
职业,25619,明明是工人自愿去工厂为什么说是资本家压榨工人呢？,资本家剥夺了人的生存基本保障，医疗，吃住，甚至把他抬高价格，最后要普通人以劳动换取这些基本保障。,0,1,2,工人
职业,27413,2020 年北京市外来新生代农民工监测报告发布，报告显示从事信息软件相关人群占比大幅提高，意味着什么？,好事好事，这是告诉大家不要再做城市小资的美梦了。,0,0,0,新生代农民工
职业,26217,为什么「工人」和「农民」成了不体面的代名词？,越南的果实早被窃取了。,1,0,0,工人农民
职业,24711,九零后都不愿意进工厂当工人了，工厂以后该如何发展呢？,我是一名90后（上）肢体残废残障人士，能自理，现失业中。,0,0,0,工人
职业,25380,德国工厂的工人为什么愿意在同一家工厂里干一辈子直到退休？,我德国同事告诉我，他们的工资是行业工会决定的。,1,0,0,工人
职业,27207,为什么我国部分理科生会看不起文科生？,就个人来说，因为不喜欢文科。,0,2,3,文理科
职业,24813,九零后都不愿意进工厂当工人了，工厂以后该如何发展呢？,没有什么是钱不能解决的，月薪3/4千的工厂当然没人愿意去，但3/4万呢？,1,2,3,工人
职业,27602,2020 年北京市外来新生代农民工监测报告发布，报告显示从事信息软件相关人群占比大幅提高，意味着什么？,请问如何划定新生代农民工中的贫农，中农，富农？,0,1,2,新生代农民工
职业,25209,德国工厂的工人为什么愿意在同一家工厂里干一辈子直到退休？,在中国，我也想做一辈子技工，干一辈子，问题是企业愿意吗？,0,1,2,工人
职业,24823,九零后都不愿意进工厂当工人了，工厂以后该如何发展呢？,没关系的，以后都机械化了，想当都当不了，这是进步，要拥抱变化。,0,0,0,工人
职业,24730,九零后都不愿意进工厂当工人了，工厂以后该如何发展呢？,这可能只是个表面问题。,0,0,0,工人
职业,28349,为什么我们总是普遍一边宣扬职业平等，反对社会达尔文，而一边又鼓励孩子好好学习，找一个好工作？,这个“我们”应该是在网上愿意发表评论的大多数，或者说是普通的大多数。,0,0,0,职业歧视
职业,28142,我成为程序员后感觉情商变低，怎么办？,问题是：性格是果，成为程序员是因。,0,1,3,程序员
职业,24584,九零后都不愿意进工厂当工人了，工厂以后该如何发展呢？,不是现在九零后要面子、娇气，而是连没学过经济的人都能看出进厂收入和风险不成正比。,0,1,2,工人
职业,28288,程序员工作五年后一般怎样了?,希望腰不酸腿不疼，颈椎操每天做起来了。,1,0,0,程序员
职业,24724,九零后都不愿意进工厂当工人了，工厂以后该如何发展呢？,你看钱给够了愿不愿意当，现在是不愿意当包身工，而不是不愿意当工人。,1,2,2,工人
职业,27520,2020 年北京市外来新生代农民工监测报告发布，报告显示从事信息软件相关人群占比大幅提高，意味着什么？,新生代农民工：指的是在1980年及之后出生的，进城从事非农业生产6个月及以上的，常住地在城市，户籍地在乡村的劳动力。,0,1,2,新生代农民工
职业,25718,明明是工人自愿去工厂为什么说是资本家压榨工人呢？,“事实上破产的农民或手工业者还有什么好干的呢？,0,0,0,工人
职业,26618,作为男生学护理真的是会有一个很好的发展吗？,男护挺吃香的，在某些方面比女护更有竞争力。,0,1,2,护理职业
职业,28246,程序员工作五年后一般怎样了?,五年说长不长，但是足够影响程序员以后的职业规划：刚入职场时，做的可能都是一些杂事、简单需求。,0,1,2,程序员
职业,28346,为什么我们总是普遍一边宣扬职业平等，反对社会达尔文，而一边又鼓励孩子好好学习，找一个好工作？,还是说一下那个老段子吧。,0,0,0,职业歧视
职业,27488,2020 年北京市外来新生代农民工监测报告发布，报告显示从事信息软件相关人群占比大幅提高，意味着什么？,辛苦996赚钱，还要收这么多税，越有钱的越不交税，一个月交那么多社保养百京人上人。,0,2,3,新生代农民工
职业,25518,明明是工人自愿去工厂为什么说是资本家压榨工人呢？,自愿是因为招聘信息就像化妆的美女，卸了妆你才知道她的真实模样。,1,1,3,工人
职业,24875,以前厂子都叫工人，现在有些人会把工人叫做厂狗。是什么导致了工人地位直线下降？,工人地位没有直线下降，以前和现在差不多，只是以前不流行把人叫做狗而已。,0,1,3,工人
职业,27313,为什么我国部分理科生会看不起文科生？,嗯，这个问题大家心里都应该有数吧。,0,0,0,文理科
职业,25645,明明是工人自愿去工厂为什么说是资本家压榨工人呢？,工厂打工是，996也是，很多你习以为常的事可能并不合理，就像上世纪的地主与贫农，以前的农民可能祖祖辈辈都是农民。,0,1,2,工人
职业,25409,德国工厂的工人为什么愿意在同一家工厂里干一辈子直到退休？,很简单，因为德国工厂工人是人上人。,0,1,3,工人
职业,25909,“农民工”，“新生代农民工”的称呼是否具有歧视性？,为什么一定要给人贴标签？,0,2,3,工人农民
职业,26047,为什么「工人」和「农民」成了不体面的代名词？,任何人。 如果学校和家庭教育只教会了他依照抽象词汇抽象地高谈阔论抽象的事物。,1,0,0,工人农民
职业,28649,相亲中为什么嫌弃护士这个职业？,我想说一句，你们遇到的护士怎么都是那么差。,0,1,3,职业歧视
职业,25365,德国工厂的工人为什么愿意在同一家工厂里干一辈子直到退休？,对德国工厂不是很熟悉，之前工作过一家公司客户有几家中东工厂。,0,0,0,工人
职业,25854,“农民工”，“新生代农民工”的称呼是否具有歧视性？,提前声明，该文中的不存在任何歧视的意思，希望大家不要过分解读。,0,0,0,工人农民
职业,26665,你为什么热爱护士这份职业?,首页刷到了这个问题，不请自来。,0,0,0,护理职业
职业,28411,为什么我们总是普遍一边宣扬职业平等，反对社会达尔文，而一边又鼓励孩子好好学习，找一个好工作？,因为宣扬职业平等，反对社会达尔文主义是伪善。,0,2,3,职业歧视
职业,25369,德国工厂的工人为什么愿意在同一家工厂里干一辈子直到退休？,以前中国工人也在一家工厂工作一辈子，不但自己在这工厂干到退休，还把子女送进同家工厂继续工作。,0,0,0,工人
职业,25935,“农民工”，“新生代农民工”的称呼是否具有歧视性？,如果党没彻底变质，说你是农民工人，本质上要拉拢你，现在一些人这么大反应，本质上都是目田π，屁股就是歪的。,0,1,3,工人农民
职业,26019,为什么「工人」和「农民」成了不体面的代名词？,为什么“工人”和“农民”成了下等的，不体面的代名词？,0,1,3,工人农民
职业,27949,我成为程序员后感觉情商变低，怎么办？,熟能生巧。 每个人的时间是公平的，跟机器接触多了当然跟人接触就少了。,0,0,0,程序员
职业,24993,以前厂子都叫工人，现在有些人会把工人叫做厂狗。是什么导致了工人地位直线下降？,说了可能会挨骂，但是我还是想说。,0,0,0,工人
职业,25751,“农民工”，“新生代农民工”的称呼是否具有歧视性？,自行体会：我是个农民工。,0,0,0,工人农民
职业,24956,以前厂子都叫工人，现在有些人会把工人叫做厂狗。是什么导致了工人地位直线下降？,不不不，你好像搞混了什么事情，虽然我不太敢把这个问题回得太详细，但提供一些似乎还能说的思路给你。,0,0,0,工人
职业,27873,为什么很多人认为程序员的情商偏低？,同意，1、感觉很多是共情能力稍差，不太了解对方沟通的心情和目的，很难站在对方角度来想，沟通过程中比较生硬和自我。,1,1,2,程序员
职业,28156,我成为程序员后感觉情商变低，怎么办？,接触的人少，采样率低，而且EQ级别也低，自然无法得到学习。,1,1,2,程序员
职业,25339,德国工厂的工人为什么愿意在同一家工厂里干一辈子直到退休？,虽然我知道这个问题是别有用心，但是我也想要这样的生活。,0,0,0,工人
职业,26010,为什么「工人」和「农民」成了不体面的代名词？,自古以来从事纯体力劳动的都是下等人，这是个客观事实。,1,2,3,工人农民
职业,27215,为什么我国部分理科生会看不起文科生？,我本科理工科，研究生转文，最大的感受就是，我们对于文科的理解过于肤浅了。,0,0,0,文理科
职业,27057,知乎里的护士大佬们能回答一下护理研究生毕业后的工作现状嘛？,护理研究生，三甲医院工作三年。,0,1,2,护理职业
职业,28345,为什么我们总是普遍一边宣扬职业平等，反对社会达尔文，而一边又鼓励孩子好好学习，找一个好工作？,公开场合讲话用理想主义语境，私下里说话用现实主义语境不是我们的传统技能吗？,1,2,2,职业歧视
职业,27109,为什么我国部分理科生会看不起文科生？,没有为什么，文科生同样看不起理科生，这是一条双向的鄙视链。,0,2,3,文理科
职业,26455,为什么大家都不愿意学护理？,我学习护理的初衷并不是因为救死扶伤，只是当时高考不理想，男生学护理的又少，相对来说好找工作当然也好找对象。,0,0,0,护理职业
职业,26125,为什么「工人」和「农民」成了不体面的代名词？,其实，在社会主义国家，工人和农民，应该是地位最高的！,0,0,0,工人农民
职业,26949,护理职业真的有多累？,身体上的累就不说了说说心累。,0,0,0,护理职业
职业,26384,211，985的护理毕业生都在干什么?干的活是不是和中专生没多区别？,和中专是没啥区别，但是三甲医院是不收中专的，一般高学历的护士在医院发展还是不错的，有的没几年就进了护理部。,0,1,2,护理职业
职业,26853,护理专业的学生不想当护士怎么办？,知乎真的只有当公务员是政治正确吗？,0,0,0,护理职业
职业,27168,为什么我国部分理科生会看不起文科生？,过去几十年，其实我们国家一直都挺重视理工科的，正如那句话「学好数理化走遍，天下都不怕」。,0,2,2,文理科
职业,24614,九零后都不愿意进工厂当工人了，工厂以后该如何发展呢？,别担心，有的活就不该人干。,1,2,3,工人
职业,28135,我成为程序员后感觉情商变低，怎么办？,看见这种问题我想抽题主嘴巴子，你要问“有的人为什么情商这么低”大家会觉得“嗯。,0,0,0,程序员
职业,27673,我有个问题为什么国家定义程序员新生代农民工，而不是高端或科技人才，这说明程序员门槛低吗？,门槛不低，大部分人根本没有成为合格程序员所需的天赋。,0,2,1,新生代农民工/程序员
职业,28119,我成为程序员后感觉情商变低，怎么办？,其实以上的答主说的都对，我也不多说了，我就分享一个内心的想法吧。,0,2,3,程序员
职业,26889,护理专业的学生不想当护士怎么办？,护理临床专业的苦，确实一言难尽，熬过毕业，熬过实习，顺利找到工作，接下来轮转，内科，外科，急诊，上不完的夜班。,1,0,0,护理职业
职业,27345,为什么我国部分理科生会看不起文科生？,文理其实人数差的不会特别大，没有到十个学生一个文科的地步，理科录取比例更大，但还是有很多人考不上好学校。,0,0,0,文理科
职业,28291,程序员工作五年后一般怎样了?,楼下有求小姐姐的~我来找个小哥哥~。,0,0,0,程序员
职业,28365,为什么我们总是普遍一边宣扬职业平等，反对社会达尔文，而一边又鼓励孩子好好学习，找一个好工作？,因为适者生存！ 必须先活在当下！,1,1,2,职业歧视
职业,28581,为什么我们总是普遍一边宣扬职业平等，反对社会达尔文，而一边又鼓励孩子好好学习，找一个好工作？,因为基本全部，绝大部分，几乎所有人不是想要平等，而是想恰更好的饭。,1,2,2,职业歧视
职业,27518,2020 年北京市外来新生代农民工监测报告发布，报告显示从事信息软件相关人群占比大幅提高，意味着什么？,意味着有些人会感到非常高兴。,0,0,0,新生代农民工
职业,25046,以前厂子都叫工人，现在有些人会把工人叫做厂狗。是什么导致了工人地位直线下降？,这你可错了，不光是以前的工人，现在厂里的工程师、财务、管理都叫厂狗。,0,1,2,工人
职业,26170,为什么「工人」和「农民」成了不体面的代名词？,资本家想赚更多的钱来肥自己，于是找来了一群支持自己的人，当自己的基本盘，然后再靠这个基本盘去剥削劳苦大众。,1,2,2,工人农民
职业,27266,为什么我国部分理科生会看不起文科生？,以今天的知乎热榜为例：一个艺术生捧土10天长草，然后来一句土地孕育生命也疼吧结束，这就上热榜了。,0,0,0,文理科
职业,24779,九零后都不愿意进工厂当工人了，工厂以后该如何发展呢？,工资给的太少，谁还愿意干?,1,1,3,工人
职业,27642,2020 年北京市外来新生代农民工监测报告发布，报告显示从事信息软件相关人群占比大幅提高，意味着什么？,“外来新生代农民工”这词用的真好。,0,1,2,新生代农民工
职业,28437,为什么我们总是普遍一边宣扬职业平等，反对社会达尔文，而一边又鼓励孩子好好学习，找一个好工作？,经过性选择这一对人综合素质的考验能找对象生孩子的人不会太傻。,1,2,3,职业歧视
职业,27889,为什么很多人认为程序员的情商偏低？,不开地图炮，见过很不好相处的也见过人很好的程序员。,0,1,2,程序员
职业,26328,人大代表建议倡导媒体不使用「农民工」等语言，「农民工」这一称谓是否存在歧视性？,中华人民共和国是工人阶级领导的，以工农联盟为基础的人民民主专政的社会主义国家。,0,0,0,工人农民
职业,28517,为什么我们总是普遍一边宣扬职业平等，反对社会达尔文，而一边又鼓励孩子好好学习，找一个好工作？,不矛盾啊。 职业平等是职业平等，意思叫你不要去歧视其它工作的人，不要看见环卫工快递员就觉得人低你一等。,0,2,2,职业歧视
职业,25675,明明是工人自愿去工厂为什么说是资本家压榨工人呢？,压低农产品价格，低至只能维持口粮水平，那么除了吃饭之外的所有开支都需要打工换取。,1,1,2,工人
职业,26760,护理专业的学生不想当护士怎么办？,学护理以后想换行考研比比皆是了，其实可以说本科没有学过考农学几乎没希望，考历史有成功事例（我）…,0,2,2,护理职业
职业,25439,明明是工人自愿去工厂为什么说是资本家压榨工人呢？,不要抖机灵，我写这个回答只想传达一个意思：多看书！,0,0,0,工人
职业,25762,“农民工”，“新生代农民工”的称呼是否具有歧视性？,同样是在大城市工作，有本地户口的是工作，外地人是务工。,0,0,0,工人农民
职业,25462,明明是工人自愿去工厂为什么说是资本家压榨工人呢？,资本家占了生产资料，工人没有生产资料。,0,1,2,工人
职业,25527,明明是工人自愿去工厂为什么说是资本家压榨工人呢？,工人和资本家在生产活动当中是合作关系，一起分配合作后的产出。,0,0,0,工人
职业,24977,以前厂子都叫工人，现在有些人会把工人叫做厂狗。是什么导致了工人地位直线下降？,因为前三十年工人算高等特权阶级，地位相当于农民高到不知道哪里去了，货币收入方面，城市工人月收入等于很多农民的年收入。,1,1,2,工人
职业,27425,2020 年北京市外来新生代农民工监测报告发布，报告显示从事信息软件相关人群占比大幅提高，意味着什么？,… 记不记得当年有一句话说得好？,0,0,0,新生代农民工
职业,24929,以前厂子都叫工人，现在有些人会把工人叫做厂狗。是什么导致了工人地位直线下降？,社会地位高不是凭空来的，那时候工人人数少，福利好，待遇高，现在什么样，大家心里都有数。,1,2,2,工人
职业,27787,我有个问题为什么国家定义程序员新生代农民工，而不是高端或科技人才，这说明程序员门槛低吗？,这还用定义，上学的时候就叫码农了，格子间农民工就是共识。,1,1,3,新生代农民工
职业,24595,九零后都不愿意进工厂当工人了，工厂以后该如何发展呢？,那八零后七零后都不愿意当农民了，农业这些年是怎么发展的呢？,0,0,0,工人
职业,28210,男朋友是程序员，情商低该怎么办呢？真没黑程序员的意思…… ？,可能是因为太专注工作，钻研代码了，以至于其他地方的精力，就被弱化~。,0,1,2,程序员
职业,26208,为什么「工人」和「农民」成了不体面的代名词？,因为工人和农民为国家做的贡献最少。,1,1,3,工人农民
职业,27171,为什么我国部分理科生会看不起文科生？,第一，建国之初，我国的工业化水平严重落后，急需大量的理工科人才，导致在国家层面文科不如理科受重视。,0,1,2,文理科
职业,27246,为什么我国部分理科生会看不起文科生？,根据自我经验来说，很简单：古早以来，并不存在“文科生、理科生。,0,0,0,文理科
职业,27907,作为程序员，情商低应该怎么破？,我觉得情商低就是情商低，跟是不是程序员没有关系。,0,2,2,程序员
职业,27743,我有个问题为什么国家定义程序员新生代农民工，而不是高端或科技人才，这说明程序员门槛低吗？,真给自己脸了还是膨胀了。,1,0,0,新生代农民工
职业,25148,德国工厂的工人为什么愿意在同一家工厂里干一辈子直到退休？,欧洲很多工厂的工人都愿意一直在一个公司工作一辈子。,1,1,2,工人
职业,24900,以前厂子都叫工人，现在有些人会把工人叫做厂狗。是什么导致了工人地位直线下降？,我先提两个我自己总结的暴论（如有错误，请尽情纠正）：1、社会地位是相对的，而不是绝对的。,0,0,0,工人
职业,28538,为什么我们总是普遍一边宣扬职业平等，反对社会达尔文，而一边又鼓励孩子好好学习，找一个好工作？,好工作和职业平等并不是矛盾的。,0,0,0,职业歧视
职业,25017,以前厂子都叫工人，现在有些人会把工人叫做厂狗。是什么导致了工人地位直线下降？,因为一切为了以经济建设为首要目的，就等于所有代价都能接受，所有不平等都靠边，就默许了资本以最大效率驱使工人劳动。,0,1,2,工人
职业,25070,以前厂子都叫工人，现在有些人会把工人叫做厂狗。是什么导致了工人地位直线下降？,因为现在的工厂里面的工人工资低，而且还不稳定，假期少，辛苦。,0,2,2,工人
职业,26499,为什么大家都不愿意学护理？,在临床受气不说还受委屈，工作累，工资少…,0,2,3,护理职业
职业,27374,2020 年北京市外来新生代农民工监测报告发布，报告显示从事信息软件相关人群占比大幅提高，意味着什么？,有些人还是认为自己被叫做“农民工”感觉有被冒犯，觉得自己做金融，做互联网好像高人一等，这是啥原因？,0,2,2,新生代农民工
职业,26788,护理专业的学生不想当护士怎么办？,我这个人性格比较慢节奏，而临床工作是紧急紧张的，可能会经常遇到抢救的情况，而我这样的性格我感觉是不大适合的。,0,0,0,护理职业
职业,27650,我有个问题为什么国家定义程序员新生代农民工，而不是高端或科技人才，这说明程序员门槛低吗？,太抬举程序员了，大家本来都是码农，就是农民的意思，现在还给拔了一个级别，成了农民工…,0,1,3,新生代农民工
职业,24770,九零后都不愿意进工厂当工人了，工厂以后该如何发展呢？,工厂早有办法了，价格拉高，一小时22，不用加班，没有流水线，宿舍找些很好看的照片，承诺没什么费，提前一个月就可离职。,0,1,2,工人
职业,26475,为什么大家都不愿意学护理？,今年毕业生初中毕业读的高职的那种还自考了本科，从过完年就没去实习了，就业难上加难，开年之后各种报规培。,0,0,0,护理职业
职业,28228,程序员工作五年后一般怎样了?,程序员如果一直做技术，没转到管理或者转行做其他事情，那么工作五年后，应该基本上是这个情况：1。,0,0,0,程序员
职业,26523,为什么大家都不愿意学护理？,本人读的3+2护理专业，刚刚实习完，准备技能高考，实习的医院是一个三级医院，学历基本上都是大专生毕业。,0,0,0,护理职业
职业,25142,工人阶级在现在社会的地位到底怎样？,最好是了解他们的工作和生活：,1,0,0,工人
职业,27009,护理职业真的有多累？,去实习的时候就知道啦。,1,0,0,护理职业
职业,26418,为什么大家都不愿意学护理？,又脏又累又没地位，病人和家属不能跟医生拍桌子，就把气撒在护士身上，你还不能跟她们吵，因为医院领导都是牺牲自己人。,0,2,3,护理职业
职业,24904,以前厂子都叫工人，现在有些人会把工人叫做厂狗。是什么导致了工人地位直线下降？,厂狗都是自嘲，而自嘲背后是自觉高人一等后低调的谦虚，这也是中国文化的一部分。,0,2,3,工人
职业,24997,以前厂子都叫工人，现在有些人会把工人叫做厂狗。是什么导致了工人地位直线下降？,@1000米恐惧症，这篇回答用来反对高赞。,0,0,0,工人
职业,24888,以前厂子都叫工人，现在有些人会把工人叫做厂狗。是什么导致了工人地位直线下降？,地位属于上层建筑，上层建筑是由经济基础决定的。,1,0,0,工人
职业,26996,护理职业真的有多累？,工作的第6年，现在躺着。,0,0,0,护理职业
职业,25414,德国工厂的工人为什么愿意在同一家工厂里干一辈子直到退休？,我记得以前咱们国家的工人师傅也一样的吧？,0,1,2,工人
职业,26429,为什么大家都不愿意学护理？,护理工作有多累，可能只有自己经历了才知道。,0,1,2,护理职业
职业,28317,中国社会的歧视现象究竟有多么严重？,随处可见。 落后社会的标配就是各种歧视。,1,2,3,职业歧视
职业,25271,德国工厂的工人为什么愿意在同一家工厂里干一辈子直到退休？,跟拜仁发动机制造工厂的同事讨论过，德国人退休后国家给的退休金特别少，同事说都不足以维持生活。,0,1,2,工人
职业,28652,相亲中为什么嫌弃护士这个职业？,因为护士这个职业的小姐姐，上班累又忙，付出和收获不成正比。,1,2,3,职业歧视
职业,27881,为什么很多人认为程序员的情商偏低？,非常认真的说，不是情商低。,1,1,2,程序员
职业,25177,德国工厂的工人为什么愿意在同一家工厂里干一辈子直到退休？,首先吧必须说，不是所有的工人和工厂都是如此的。,1,0,0,工人
职业,27176,为什么我国部分理科生会看不起文科生？,因为在一般的学校，除了真正热爱文科的，部分文科生都是因为在理科班待不下去才学文的，拿我学校举例子。,0,2,3,文理科
职业,28237,程序员工作五年后一般怎样了?,有人做了项目经理，有人转行考公考编，剩下的做着颈椎病康复训练。,1,1,2,程序员
职业,27797,我有个问题为什么国家定义程序员新生代农民工，而不是高端或科技人才，这说明程序员门槛低吗？,都是打工的，没啥在意的。,0,0,0,新生代农民工
职业,26276,人大代表建议倡导媒体不使用「农民工」等语言，「农民工」这一称谓是否存在歧视性？,农民工，是，农民＋工人，的组合啊，这特么都成了歧视，我们的社会是出了大问题，你就是改成，华夏脊梁，又有什么意义？,0,2,2,工人农民
职业,27828,我有个问题为什么国家定义程序员新生代农民工，而不是高端或科技人才，这说明程序员门槛低吗？,一看政治课就没好好学。,0,0,0,新生代农民工
职业,24789,九零后都不愿意进工厂当工人了，工厂以后该如何发展呢？,进厂就是牺牲，是在知乎的人不能体会的。,0,2,3,工人
职业,24720,九零后都不愿意进工厂当工人了，工厂以后该如何发展呢？,谁说的。 题主一定没有进过工厂。,0,0,0,工人
职业,24811,九零后都不愿意进工厂当工人了，工厂以后该如何发展呢？,人工贵了就用机器呗，发电量跟上用电便宜，以后通电就生产难道不比人工便宜么？,0,0,0,工人
职业,27827,我有个问题为什么国家定义程序员新生代农民工，而不是高端或科技人才，这说明程序员门槛低吗？,先查一下农民工的定义：进城务工人员是指本县（市）境内，户籍地在乡村，进入城区从事非农产业劳动6个月及以上，常住地在城区。,0,0,0,新生代农民工
职业,28053,我成为程序员后感觉情商变低，怎么办？,作为一个程序员的女票，我表示程序员的所谓情商低就是一股清流啊！,0,1,2,程序员
职业,25902,“农民工”，“新生代农民工”的称呼是否具有歧视性？,你有生产资料么？ 本来就是无产阶级，妄图把自己和广大工农划分开来，然后做人上人？,0,0,0,工人农民
职业,25362,德国工厂的工人为什么愿意在同一家工厂里干一辈子直到退休？,坐标国内某知名啤酒厂，500强外企，前几个月有一名员工出了工伤，手指的一截断了。,1,0,0,工人
职业,26592,作为男生学护理真的是会有一个很好的发展吗？,告诉你不会，男护士只是容易找工作而已，要地位没地位，最底层的工作者，除非考个公务员和事业单位。,0,1,3,护理职业
职业,25475,明明是工人自愿去工厂为什么说是资本家压榨工人呢？,这问题莫非是一个老板提问的？,0,0,0,工人
职业,27943,我成为程序员后感觉情商变低，怎么办？,变成程序员以后感觉情商变低的主要原因应该是你慢慢转化为了一个以技术为主的技术人。,0,1,2,程序员
职业,28337,为什么我们总是普遍一边宣扬职业平等，反对社会达尔文，而一边又鼓励孩子好好学习，找一个好工作？,职业平等，是要去打破人们价值观里的傲慢与偏见，破除那种蜜汁自信和自以为是。,0,2,2,职业歧视
职业,26200,为什么「工人」和「农民」成了不体面的代名词？,本来就是，你天天996还的这贷那贷不就相当于农业税，然后那些地主不就是…,1,1,3,工人农民
职业,26034,为什么「工人」和「农民」成了不体面的代名词？,有人是面子有人是里子，如果你是一把手，你是使劲修你们村的下水道，还是把村口的门楼盖的好一点。,0,0,0,工人农民
职业,25323,德国工厂的工人为什么愿意在同一家工厂里干一辈子直到退休？,1. 职业经理人会使得股东与员工分离。,0,0,0,工人
职业,26405,为什么大家都不愿意学护理？,目前还在实习，因为疫情暂停实习的第28天。,0,0,0,护理职业
职业,27996,我成为程序员后感觉情商变低，怎么办？,奉上两句话①先问是不是，再问为什么。,0,0,0,程序员
职业,28233,程序员工作五年后一般怎样了?,今年是我的第一个五年，刚好可以回答一下这个问题。,0,0,0,程序员
职业,28622,如何看待职业歧视？有办法解决吗？,其实也可以从教育制度来看吧。,1,0,0,职业歧视
职业,25985,为什么「工人」和「农民」成了不体面的代名词？,我国是由工人阶级领导的政党。,0,0,0,工人农民
职业,27132,为什么我国部分理科生会看不起文科生？,国情如此。 家长们说的都是“学好数理化，走遍全天下”你见过有那个家长说过“学好政史地，走遍全天下”的？,1,2,3,文理科
职业,25069,以前厂子都叫工人，现在有些人会把工人叫做厂狗。是什么导致了工人地位直线下降？,60，70年代全中国有多少工人，有多少农民？,0,0,0,工人
职业,24707,九零后都不愿意进工厂当工人了，工厂以后该如何发展呢？,先问是不是，再问为什么。,0,0,0,工人
职业,25992,为什么「工人」和「农民」成了不体面的代名词？,从古到今，农民从来都不是什么体面的职业。,0,1,3,工人农民
职业,27589,2020 年北京市外来新生代农民工监测报告发布，报告显示从事信息软件相关人群占比大幅提高，意味着什么？,是啊，把青春献给城市，又留不下来，只是这座城市无关紧要的一个打工人，回去建设家乡不好吗。,0,1,2,新生代农民工
