topic,idx,q,a,context,datatype,attitude,group
性别,7742,同性恋真的让人觉得很恶心吗？,是的。 你还好意思说你是女的，爱好男男，呵呵，你不知道艾滋病就是同性恋传染开的吗？,0,1,3,同性恋
性别,8564,有什么辨别les的方法吗？,看看她一般走在街上会看男生还是女生，还有就是和女生接触是会不会比较排斥，并且身体比较僵硬。,1,1,2,女同性恋
性别,7636,中国同性恋者的出路在哪里？,家庭形式多种多样，没有一种家庭结构一定是幸福的，或一定是痛苦的。,1,0,0,同性恋
性别,10631,想知道以男性视角，家里有位全职太太（家庭主妇）是种什么感受？,出了门可以思念她，回到家可以看到她，照顾你的一切，解决你所有的后顾之忧，满满的幸福！,1,1,1,家庭主妇
性别,10614,想知道以男性视角，家里有位全职太太（家庭主妇）是种什么感受？,额… 回想了下我老公的工作日的一天…,0,0,0,家庭主妇
性别,14019,为什么男同性恋者会比较容易出现滥交的情况?,我差点跌入万劫不复的深渊。,0,0,0,男同性恋
性别,9054,三孩政策会使女性在职场中遭遇更多歧视和压力吗？应该怎样的应对？,格局小了！ 思路打开！,1,0,0,女性职业
性别,6717,如何判断一个妹子是不是女同/双性恋？,第一次感觉自己是双性恋。,0,0,0,双性恋
性别,9707,本人女，想转行去学UI设计，请问就业前景怎么样？,UI即用户界面设计行业刚刚在全球软件业兴起，属于高薪技术设计产业，与国外在同步发展水平。,0,0,0,女性职业
性别,9358,怕因生孩子而耽误事业的女性，她们的事业有多好？,女人嘴里的“事业”不是简单一分工作这么肤浅。,0,2,2,女性职业
性别,14461,如何判断男生是不是gay?,我不知道我判断的对不对，如果一个长得挺帅的男的朋友圈总是发自己穿白袜子的局部特写。,1,1,3,男同性恋
性别,8694,有什么辨别les的方法吗？,没有没有没有啊！ 姐妹们，没有！,0,0,0,女同性恋
性别,14288,如何判断男生是不是gay?,更新：md，被一个女生表白了。,0,0,0,男同性恋
性别,12505,当知道自己是性少数群体后，你做了哪些努力让自己变得更优秀？,听说过一句话，原来，喜欢一个人的第一感觉是自卑。,0,0,0,性少数群体
性别,7778,女同性恋如何做到 30 岁以后的生活不可悲？,最近看到这个问题。 其实同性恋如何本是无所谓的，只是女同性恋对各方面独立的要求。,1,2,2,同性恋
性别,13187,为什么男性的身体（贞操）不如女性的身体（贞操）珍贵？,个人感觉可能女生们比较八卦或更喜欢参与这些事，而且你还说不过她们，关于这种事的评论你所能听到的可能大多是来自于女生。,1,2,3,歧视男性
性别,7671,同性恋真的完完全全是正常的吗？,我认真看了看maior是不是Mario拼错了。,0,0,0,同性恋
性别,12331,作为一名性少数者，你有想哭的时候吗？,中午吃完饭，时间尚早，我心血来潮的提议办公室8个人玩“谁是卧底”我出了两轮题目，大家玩的很开心。,0,0,0,性少数群体
性别,12947,为什么现代中国男性受歧视的现象总被忽视？,男性从父系社会开始就被默认为顶梁柱，一个家庭的脊梁也就由男性挺起，男性就成了保护者，女性就成了被保护者。,0,2,2,歧视男性
性别,13485,作为男性，你在什么时候感受到过性别歧视？,没钱，想找个合租的房子，一溜的仅限女生。,1,2,2,歧视男性
性别,7289,为什么被称“贤惠”会很气愤？,闲的呗。 你别说夸我，骂我我都懒得听。,0,0,0,反感贤惠
性别,13179,为什么男性的身体（贞操）不如女性的身体（贞操）珍贵？,看了一波回答发现男人女人还是要更为合理的社会分工而不是形而上学的平等独立。,1,2,2,歧视男性
性别,13140,为什么男性的身体（贞操）不如女性的身体（贞操）珍贵？,天呐，我守身如玉错了么,0,2,3,歧视男性
性别,11035,现在的性别对立什么时候可以结束？,是女性事实上经济地位上升的时候。,1,2,2,性别对立
性别,7157,为什么被称“贤惠”会很气愤？,常年单身。 最近几个月一个人在美国，想改善生活，所以业余时间整了不少好吃的，有时候会分享在朋友圈。,0,0,0,反感贤惠
性别,11514,大学女生成绩普遍比男生好吗，为什么？,概率论告诉我们，只要你随便取样，就可以得出任何你想要得到的结果。,0,0,0,性别成绩
性别,13728,既然女权是平权，为什么她们从不正视男性受到的压迫？,问题：既然女权是平权，为什么她们从不正视男性受到的压迫？,0,2,2,歧视男性
性别,8127,女同性恋如何做到 30 岁以后的生活不可悲？,謝邀。 身為一個gay，被邀請回答這個，我是不是該說，形婚？,0,0,0,女同性恋
性别,13155,为什么男性的身体（贞操）不如女性的身体（贞操）珍贵？,万能钥匙与锁的关系，什么锁都可以开的钥匙叫万能钥匙，什么钥匙都能开的锁那他么是什么锁？,1,0,0,歧视男性
性别,13836,既然女权是平权，为什么她们从不正视男性受到的压迫？,怎么没说，她们说男性被压迫是男权社会造成的。,0,2,3,歧视男性
性别,13253,什么时候让你感觉到了社会对男性的歧视？,当我发现我作为一个男性支持男女平等在某些人看来居然不是天经地义的时候?,0,2,3,歧视男性
性别,10091,如何看待高学历女性成为全职家庭主妇？,一堆人扯家庭主妇不“女权”真是莫名其妙，现在已经明目张胆到给别人的个人选择扣上有损集体的大帽子了？,1,2,3,家庭主妇
性别,9997,另一半强烈要求你做家庭主妇怎么办？,不要做家庭主妇，我就是血淋淋的经历，以前的我骄傲自信，现在的我懦弱还暴躁。,0,1,3,家庭主妇
性别,7282,为什么被称“贤惠”会很气愤？,听过有个名人说，不知他人苦，莫劝人大度。,0,0,0,反感贤惠
性别,10671,想知道以男性视角，家里有位全职太太（家庭主妇）是种什么感受？,我一直犹豫是否应该要写这个回答，很担心会不会引来太多的质疑，如果质疑太多，我可能会玻璃心气哭哈哈哈。,0,0,0,家庭主妇
性别,6735,如何判断一个妹子是不是女同/双性恋？,我个人感觉是对性向的排斥度（？,0,1,3,双性恋
性别,13658,女拳真的是歧视男性吗?,人的大脑，有个特点，那就是喜欢节能，所以大多数人喜欢标准答案和贴标签，目的给大脑，减少思考负担。,1,2,2,歧视男性
性别,8967,三孩政策会使女性在职场中遭遇更多歧视和压力吗？应该怎样的应对？,题主你搞错了因果关系。,0,0,0,女性职业
性别,13503,你在什么时候感觉到了社会对男性的歧视？,38劳动妇女节，女生免干一天值日，男生全包。,1,2,2,歧视男性
性别,10746,如何看待微博上愈演愈烈的性别对立矛盾？,微博上的所谓女权和知乎上的传统男权简直形成一种非常奇妙的对应。,1,2,2,性别对立
性别,9004,三孩政策会使女性在职场中遭遇更多歧视和压力吗？应该怎样的应对？,真的人口老龄化到很严重的地步，国家肯定会想个双全的办法的…,1,0,0,女性职业
性别,13088,为什么男性的身体（贞操）不如女性的身体（贞操）珍贵？,因为男性从来不把那叫做贞操，他们把那个叫做性能力,0,2,2,歧视男性
性别,7183,为什么被称“贤惠”会很气愤？,特别讨厌贤惠这个词，称赞一个女人贤惠，就等同于说她是一个会过日子的女人。,0,2,3,反感贤惠
性别,10130,如何看待高学历女性成为全职家庭主妇？,为什么这个问题几乎永远和爸爸无关？,0,0,0,家庭主妇
性别,11541,大学女生成绩普遍比男生好吗，为什么？,先问是不是，再问为什么，我周围的人女生有3。,1,0,0,性别成绩
性别,12583,当知道自己是性少数群体后，你做了哪些努力让自己变得更优秀？,独立（经济上和精神上），出柜，寻找自己的soulmate。,1,1,2,性少数群体
性别,11778,中国的性别歧视现象严重吗？,没有意识到歧视女性的同时也在歧视男性。,1,2,2,性别歧视
性别,7236,为什么被称“贤惠”会很气愤？,贤德，聪慧，口语话一点就是贤惠。,0,0,0,反感贤惠
性别,12231,作为一名性少数者，你有想哭的时候吗？,前几天流感，病了几天一直提不起精神。,0,0,0,性少数群体
性别,7054,为什么被称“贤惠”会很气愤？,你一点也不偏激，贤惠这样的词真的是什么好词吗？,0,2,3,反感贤惠
性别,8031,是不是男生都觉得男男同性恋很恶心？,看了回答、评论区、点赞数量，可以感受到男同性恋的强大势力，感觉我们国家的一部分人对这件事有点矫枉过正了。,0,0,0,同性恋
性别,12060,现如今哪些行业仍然存在严重的性别歧视?,不是说歧视，只是谈谈现象。,0,0,0,性别歧视
性别,11281,大学女生成绩普遍比男生好吗，为什么？,凡是在这个问题下面一堆人在评论男性女性谁比谁优秀的都是无聊到极点。,0,1,3,性别成绩
性别,12415,当知道自己是性少数群体后，你做了哪些努力让自己变得更优秀？,我和我现在的她在一起三年多。,0,0,0,性少数群体
性别,14189,为什么男性同性恋更易感染艾滋病？,本人双，上过男人，也被男人上过，不过我觉得同性恋符合自然的说法纯属扯淡，大家喜欢前列腺高潮和自然有一毛钱关系。,0,0,0,男同性恋
性别,11321,大学女生成绩普遍比男生好吗，为什么？,我这里提一个点。 我觉得比较新奇。,0,0,0,性别成绩
性别,8199,女同性恋如何做到 30 岁以后的生活不可悲？,有个啥可悲的呢？ 你不造在姬圈这是最受欢迎的年龄吗？,1,2,1,女同性恋
性别,14166,为什么男性同性恋更易感染艾滋病？,说这违反自然规律被惩罚什么的人真是吃饱了撑着，没事闲着蛋疼，人生忒特么无聊，我喜欢我的同性管别人鸟事。,1,0,0,男同性恋
性别,11165,现在的性别对立什么时候可以结束？,再过10-30年吧，会好转，完全消除不可能，主要矛盾渐渐减少，主流婚姻观大变。,1,2,2,性别对立
性别,13659,女拳真的是歧视男性吗?,不是，歧视国内的屌丝和为屌丝辩护的护男侠。,0,2,3,歧视男性
性别,13416,作为男性，你在什么时候感受到过性别歧视？,并不是发生在我身上，看到这个图就想到这个问题。,0,0,0,歧视男性
性别,11843,公务员面试是否存在性别歧视？,这个没有的，都是看你个人能力的，选你去公务员是解决问题的，又不是要你去搬砖，女孩子有的时候比男孩子更细心。,1,2,3,性别歧视
性别,9194,做数据分析的女孩子，职业发展前景在哪里？数据分析枯燥吗？,干了近3年的数据统计开发工作，最大的成就感和满足感是：1，数据能切实为产品同事给与帮助，帮助他们解决问题；2。,0,0,0,女性职业
性别,6246,反对LGBT是我们的自由吗？,我是男性，我反对GBT，并从心底感到厌恶。,0,2,3,LGBT
性别,8359,女同性恋如何做到 30 岁以后的生活不可悲？,写写我的感受吧，希望过几年后再看，会有不同的感受。,0,0,0,女同性恋
性别,12057,现如今哪些行业仍然存在严重的性别歧视?,不是歧视，确实是社会分工造成的，例如石油行业，地质行业等需要野外经常跑的工作，确实不适合女性。,1,2,2,性别歧视
性别,9590,怕因生孩子而耽误事业的女性，她们的事业有多好？,那些觉得自己老婆可以停下来生孩子的男性，他们的事业是有多好？,1,1,2,女性职业
性别,13992,既然女权是平权，为什么她们从不正视男性受到的压迫？,我个人写点废话。 我是男的，我匿名不是因为怕人喷，而是因为自己一些心路经历不适合公开说出来，就这样。,0,0,0,歧视男性
性别,9952,另一半强烈要求你做家庭主妇怎么办？,哈哈哈，看来看去还是离婚后把全部房产都过户给太太，在复婚的匿名用户说得最到位。,1,2,2,家庭主妇
性别,6684,如何判断一个妹子是不是女同/双性恋？,1，大学选宿舍，第一件事就是问，是不是独立洗澡间。,1,0,0,双性恋
性别,11520,大学女生成绩普遍比男生好吗，为什么？,啊这… 我们班12个男生40个女生…,0,0,0,性别成绩
性别,14197,为什么男性同性恋更易感染艾滋病？,其实他们说的对，所以现在的男同们都是自然选择后的硕果，乃们要珍惜啊,0,0,0,男同性恋
性别,11186,现在的性别对立什么时候可以结束？,当女性能够被合理合法处罚判刑之后！,1,1,3,性别对立
性别,8012,是不是男生都觉得男男同性恋很恶心？,没有，我觉得你们都不恶心。,1,1,2,同性恋
性别,11828,为什么性别歧视能够一直存在?,商品经济阶段，人成为劳动力商品加入生产。,0,0,0,性别歧视
性别,11965,国内顶尖高校的女毕业生，在就业过程中受到过性别歧视吗？,某些央企领导私下里直接说，女生都要生二胎的，我们不要女生，女生不能出差。,0,2,3,性别歧视
性别,10904,如何看待微博上愈演愈烈的性别对立矛盾？,这就是微博，女权的口中的好平台。,0,0,0,性别对立
性别,12841,为什么现代中国男性受歧视的现象总被忽视？,你的意思是，你想不劳而获的同时广而告之然后让别人夸你“你好棒棒啊”是吗？,1,2,3,歧视男性
性别,13889,既然女权是平权，为什么她们从不正视男性受到的压迫？,因为她们不是平权。 她们名字都叫女权了，如其名是为女性争取权益，又不是为了权益平等，更不会为男性争取权益。,0,2,3,歧视男性
性别,8471,如何看待女同性恋中的T?,不太能理解部分T自己打扮得和男生一样，十个人里九个人都看不出性别的那种，被别人当成男生，自己还特别委屈，觉得受到了歧视。,0,1,3,女同性恋
性别,13805,既然女权是平权，为什么她们从不正视男性受到的压迫？,因为在中国大部分女性眼里，压迫男人的其实是男人，是有钱阶级对韭菜的压迫，因为几千年来在中国站在权利力巅峰的女性没有几个。,1,2,2,歧视男性
性别,13741,既然女权是平权，为什么她们从不正视男性受到的压迫？,震惊，这么多人还在质疑女权的“平等”女权的主张是。,0,0,0,歧视男性
性别,6208,为何日本宅腐文化如此发达，但是整个社会对LGBT群体接受度不高呢？,日本对LGBT的接受程度可不低，只是比西方国家低一点，比世界上大多数国家都高。,1,2,2,LGBT
性别,10191,如何看待高学历女性成为全职家庭主妇？,我觉得这个事情不值得提倡，也不值得反对，而是仅仅作为一个个人选择。,1,2,2,家庭主妇
性别,12660,当知道自己是性少数群体后，你做了哪些努力让自己变得更优秀？,最重要的是，减肥。 和包容。,1,0,0,性少数群体
性别,12480,当知道自己是性少数群体后，你做了哪些努力让自己变得更优秀？,于我而言，知道自己的取向后，经历过两个阶段；。,0,0,0,性少数群体
性别,7628,要求20多岁的女生贤惠，现实吗？,取决于你够不够资格，她够不够爱你,1,2,2,反感贤惠
性别,10282,如何看待高学历女性成为全职家庭主妇？,身边的高学历全职家庭主妇有个特点：1、娘家不缺钱，多数有自己的家庭企业；2、夫家不缺钱。,1,0,0,家庭主妇
性别,12200,作为一名性少数者，你有想哭的时候吗？,深夜，看了一些同性恋话题，再联想自己，就很容易鼻酸，有时会哭，有时能忍住。,0,0,0,性少数群体
性别,10944,如何看待微博上愈演愈烈的性别对立矛盾？,最好多对立一点，然后结婚的人少点，买房的人也少点，然后房价下跌，我可以多屯几套房投资属实完美哈哈。,1,2,3,性别对立
性别,13600,你在什么时候感觉到了社会对男性的歧视？,农村宅基地只能给男性的时候，感到了社会对男性的歧视，女性就不会承担这种歧视，大家都觉得女人不需要财产就能活的很好。,0,2,3,歧视男性
性别,10307,婚姻给了你什么样的勇气去当家庭主妇？,我和先生其实是打算丁克来着。,1,0,0,家庭主妇
性别,14104,为什么男性同性恋更易感染艾滋病？,这事说过很多了，得不得病和符不符合自然规律是完全没有关系的。,1,0,0,男同性恋
性别,9196,做数据分析的女孩子，职业发展前景在哪里？数据分析枯燥吗？,谢邀，希望我的回答能对您有所帮助。,0,0,0,女性职业
性别,11605,中国的性别歧视现象严重吗？,看你对严重的标准是什么。,0,0,0,性别歧视
性别,10588,想知道以男性视角，家里有位全职太太（家庭主妇）是种什么感受？,本人女，先生是全职煮夫。,1,0,0,家庭主妇
性别,11876,国内顶尖高校的女毕业生，在就业过程中受到过性别歧视吗？,工作名额这个就很搞笑了，zb家到底还有没有用人自由权？,1,0,0,性别歧视
性别,11741,中国的性别歧视现象严重吗？,我是猎头，有很多高层岗位，客户会明确要求性别为男，女生匹配度多高也不会考虑！,0,2,2,性别歧视
性别,11535,大学女生成绩普遍比男生好吗，为什么？,说真的，成绩好坏都能扯到性别问题甚至还引起男女互相嘲讽也是老节奏大师了。,0,2,2,性别成绩
性别,14268,如何判断男生是不是gay?,啊其实。 作为身边挺多gay熟人的我真的感觉很难判断，其实声音衣品还有啥乱七八糟的真的和直男没啥区别。,0,1,2,男同性恋
性别,14359,如何判断男生是不是gay?,首先，很多零偏爱粉红色。,0,0,0,男同性恋
性别,6852,为什么有些女生会反感「贤惠」这个词？,现在某些女拳是打算搞文字狱吗？,0,2,3,反感贤惠
性别,14139,为什么男性同性恋更易感染艾滋病？,一方面男同容易滥交，另一方面直肠肛管是柱状上皮，相比阴道的鳞状上皮更易破，产生血液的接触。,0,1,2,男同性恋
性别,13471,作为男性，你在什么时候感受到过性别歧视？,男的坐爱心专座，没位置必有人过来叫让座，女的坐爱心专座，那就坐着吧。,0,2,3,歧视男性
性别,8686,有什么辨别les的方法吗？,有一个辨别p的方法哦。,0,0,0,女同性恋
性别,12099,作为一名性少数者，你有想哭的时候吗？,起因是跟初恋分手，太难过了，浑浑噩噩过了很多天，那是过年期间。,0,0,0,性少数群体
性别,8917,三孩政策会使女性在职场中遭遇更多歧视和压力吗？应该怎样的应对？,这个简单，要求企业宝妈比例即可。,1,2,2,女性职业
性别,14599,跨性别女，假装是男生是什么体验 ？,在父母面前演好儿子这个角色，在朋友面前演好直男这个角色，在客户同事面前演好强势的管理者这个角色。,1,0,0,跨性别者
性别,13560,你在什么时候感觉到了社会对男性的歧视？,站在女性角度回答一下这个也是可以的。,0,0,0,歧视男性
性别,14610,跨性别女，假装是男生是什么体验 ？,法国浪子与中国戏子的传奇同性爱。,0,0,0,跨性别者
性别,6577,如何判断一个妹子是不是女同/双性恋？,性取向是一个非常私人的事情，一定时空状态下只和一个特定对象有关。,0,1,2,双性恋
性别,9888,为什么有的人（比如部分 PhD 等高学历者）会对家庭主妇有不屑的情绪？,这个问题及其绝大部分答案完全体现中国社会人文教育、道德水准的缺失。,1,1,2,家庭主妇
性别,12336,作为一名性少数者，你有想哭的时候吗？,毕竟不是所有人都认同同性恋。,1,0,0,性少数群体
性别,6837,为什么有些女生会反感「贤惠」这个词？,因为从她们的理解中，贤惠＝老实，老实＝好骗，所以贤惠＝好骗。,0,2,3,反感贤惠
性别,14590,跨性别女，假装是男生是什么体验 ？,想Ball，Ball我的女朋友，不要再说“你是我的王子”这样的话了，鬼知道我听到的时候心情有多复杂。,0,2,2,跨性别者
性别,9206,做数据分析的女孩子，职业发展前景在哪里？数据分析枯燥吗？,职业没有性别之分，我觉得你真正需要考虑的是，你自己是否适合做数据分析，你自己有没有做分析的基础，比如你的学历。,1,1,2,女性职业
性别,6573,如何判断一个妹子是不是女同/双性恋？,有些女生打扮普通，但你和相处过就会发现她男友力Max。,0,1,2,双性恋
性别,13897,既然女权是平权，为什么她们从不正视男性受到的压迫？,我想问题主，您有什么数据证明女性漠视男性受到的压迫，那么我现在也问你。,0,0,0,歧视男性
性别,7406,如何看待女生不满「男生喜欢温柔贤惠一点的暖妹子」？,这个问题她跟我想起了我悲惨的回忆…,0,0,0,反感贤惠
性别,7751,女同性恋如何做到 30 岁以后的生活不可悲？,冒个泡，终于在北京买了房子，也刚刚过完33岁生日，希望生活越来越好，~~~~~~~更新一小下~~~~~~~~。,1,0,0,同性恋
性别,13313,作为男性，你在什么时候感受到过性别歧视？,记得以前共享单车刚火的时候，微博上有个大V发了个图片，那是一个共享单车的车座子，上面有根大头针。,1,0,0,歧视男性
性别,13585,你在什么时候感觉到了社会对男性的歧视？,凡事涉及男女的，把性别一调换，这个世界就是另外一种声音，这便是对男性的歧视。,0,2,2,歧视男性
性别,9808,为什么有的人（比如部分 PhD 等高学历者）会对家庭主妇有不屑的情绪？,首先，我不同意那种“男人靠不住，所以女人才要工作养活自己”的话，男人里有一部分有自己的梦想和追求，女人也一样。,1,2,3,家庭主妇
性别,9832,为什么有的人（比如部分 PhD 等高学历者）会对家庭主妇有不屑的情绪？,因为人家是PHD嘛，Perme0nt，Head，Damage，很高端的。,0,2,3,家庭主妇
性别,10223,如何看待高学历女性成为全职家庭主妇？,如何看待“高学历女性成为全职家庭主妇”这个问题。,0,0,0,家庭主妇
性别,13291,作为男性，你在什么时候感受到过性别歧视？,“三条腿的蛤蟆不好找，两条腿的好男人还不到处都是”“男生陪女生上街本来就是给女生拎东西的。”,0,2,3,歧视男性
性别,7667,同性恋真的完完全全是正常的吗？,一更的时候针对了其他答案，思索之后觉得没有必要。,0,0,0,同性恋
性别,7776,女同性恋如何做到 30 岁以后的生活不可悲？,为什么会悲哀，个人认为拉拉的爱情更为纯粹，不为了传宗接代，不为了sex，不为了单纯陪伴，就是因为我爱你。,0,1,1,同性恋
性别,6724,如何判断一个妹子是不是女同/双性恋？,我以前觉得自己是个女同，后来又觉得自己应该是双性恋，再后来认为自己是FTM，最后才明白，我是lsp。,0,0,0,双性恋
性别,9554,怕因生孩子而耽误事业的女性，她们的事业有多好？,我宝两岁半。 说实话没要孩子的时候因为家庭不错。,0,0,0,女性职业
性别,7269,为什么被称“贤惠”会很气愤？,贤惠的含义：你这么能干，家务以后理所当然归你，我的任务就是夸你贤惠。,0,2,3,反感贤惠
性别,9166,做数据分析的女孩子，职业发展前景在哪里？数据分析枯燥吗？,我觉得不应该有男女之别，而应该是个人兴趣问题，女孩子做数据分析一样能够做的很优秀。,0,2,2,女性职业
性别,13118,为什么男性的身体（贞操）不如女性的身体（贞操）珍贵？,这是个社会学问题，但是本质上是生理学问题。,1,2,2,歧视男性
性别,7144,为什么被称“贤惠”会很气愤？,呵呵，夸？ 你以为人家是真心赞你？,1,2,3,反感贤惠
性别,10568,想知道以男性视角，家里有位全职太太（家庭主妇）是种什么感受？,坦白说，妻子如果做全职太太，我会很心慌。,0,1,3,家庭主妇
性别,8179,女同性恋如何做到 30 岁以后的生活不可悲？,最重要的大概是，知道自己想要什么并为之努力。,1,1,1,女同性恋
性别,8786,有什么辨别les的方法吗？,平时不怎么主动和别人肢体接触的那种，你直接牵她的手，如果他愣了一下，或者过一下子赶紧不好意思的抽开。,1,1,2,女同性恋
性别,8134,女同性恋如何做到 30 岁以后的生活不可悲？,本人今年还有几天就34岁了，三年前和相处了十几年的女友分手了，她选择了结婚生子。,0,0,0,女同性恋
性别,13018,为什么男性的身体（贞操）不如女性的身体（贞操）珍贵？,私以为，男女在性方面的吃平等到了现在虽然可以分析出无数种原因，但是究其根本，还是一个任何两性动物都会有的本能。,0,2,2,歧视男性
性别,7878,女同性恋如何做到 30 岁以后的生活不可悲？,30在即。 有个传统的拒绝接受新思想的妈，唯一没能按照她的期望去完成的人生步骤就是结婚（和男的），仅此而已。,0,0,0,同性恋
性别,14366,如何判断男生是不是gay?,宿舍群发的，感觉挺准。,0,0,0,男同性恋
性别,11570,中国的性别歧视现象严重吗？,奇葩的刁老太，为给儿子买房要求女儿拿出300万。,1,1,3,性别歧视
性别,11305,大学女生成绩普遍比男生好吗，为什么？,高赞答案别在那瞎扯了，还什么“中国男性不适应现代社会”挖苦一些有的没的，搞得和柏杨批评中国人劣根性一样。,1,0,0,性别成绩
性别,11136,现在的性别对立什么时候可以结束？,长期存在。 现在是个女的就能嫁出去，只要她想嫁。,1,2,3,性别对立
性别,14272,如何判断男生是不是gay?,说几个自己的观察：1。,0,0,0,男同性恋
性别,7279,为什么被称“贤惠”会很气愤？,反正夸我的都是聪明，漂亮，能力强，收入高。,1,0,0,反感贤惠
性别,14605,跨性别女，假装是男生是什么体验 ？,怪自己从小学到大学一直在学校里混得不错，认识我的老师同学太多了，搞得我太爱面子，怕别人的闲言碎语。,1,0,0,跨性别者
性别,12469,当知道自己是性少数群体后，你做了哪些努力让自己变得更优秀？,在遇到她之前我都很颓废，我都曾觉得自己一无是处。,0,0,0,性少数群体
性别,8331,女同性恋如何做到 30 岁以后的生活不可悲？,（事先声明，我只喜欢小哥哥）。,0,0,0,女同性恋
性别,9879,为什么有的人（比如部分 PhD 等高学历者）会对家庭主妇有不屑的情绪？,PhD也可以做快乐的家庭主妇好嘛！,0,1,1,家庭主妇
性别,9846,为什么有的人（比如部分 PhD 等高学历者）会对家庭主妇有不屑的情绪？,这个问题只能说这个马来华人不能代表PHD的高学历者。,0,1,2,家庭主妇
性别,11441,大学女生成绩普遍比男生好吗，为什么？,挑起男女之争，对题主有什么好处吗？,0,2,2,性别成绩
性别,11236,现在的性别对立什么时候可以结束？,不会结束。 到了这个地步，必须要毁灭什么更加重要的东西，之后才能平息。,0,2,3,性别对立
性别,8311,女同性恋如何做到 30 岁以后的生活不可悲？,啥意思？ 我觉得只要不犯法犯罪，有自己的经济来源，心态不错。,1,0,0,女同性恋
性别,9655,本人女，想转行去学UI设计，请问就业前景怎么样？,A《平面设计专题课》。,0,0,0,女性职业
性别,8430,如何看待女同性恋中的T?,性别上趋于向男性靠拢的纯爷T真的让人很难接受。,0,2,3,女同性恋
性别,10460,想知道以男性视角，家里有位全职太太（家庭主妇）是种什么感受？,不好意思我不是男的，我是女性，不请自来回答问题。,0,0,0,家庭主妇
性别,9133,你希望自己女朋友的工作职业是什么？,我喜欢的。 喜欢我的。,0,0,0,女性职业
性别,11093,现在的性别对立什么时候可以结束？,性别对立本身就是个囚徒困境，当一方开始主张以无休止的攻击来索取权力时，双方最后会采取的策略都一定是对抗到底。,0,2,2,性别对立
性别,8194,女同性恋如何做到 30 岁以后的生活不可悲？,今年30岁了，过完年31了。,0,0,0,女同性恋
性别,9667,本人女，想转行去学UI设计，请问就业前景怎么样？,作为一个过来人说，学UI设计选择培训机构之前，先要了解当前自身情况！,1,0,0,女性职业
性别,9411,怕因生孩子而耽误事业的女性，她们的事业有多好？,正好近期做了一个阿里35岁女性员工的深度对话：文章里3个还算比较事业有成的35岁的职场女性的谈话。,0,0,0,女性职业
性别,7648,中国同性恋者的出路在哪里？,就算你们觉得自己前路堪忧，但你们已到达的高度仍是许多同性恋难以企及的梦，夸奖羡慕的话不多说，你们已有的优势太多。,0,1,2,同性恋
性别,13997,既然女权是平权，为什么她们从不正视男性受到的压迫？,因为你没和她们握手言和，加入她们的组织，她们没有以农村包围城市这种星星之火的方式发展，所以你不加入。,1,2,3,歧视男性
性别,13132,为什么男性的身体（贞操）不如女性的身体（贞操）珍贵？,柳岩事件从一开始引起讨论到利益相关方出来公关、道歉。,0,0,0,歧视男性
性别,14438,如何判断男生是不是gay?,一部分gay并不娘，只是喜欢的类型恰好是同性，分辨不出来。,0,1,2,男同性恋
性别,6405,同性恋会觉得双性恋恶心吗?,用“恶心”这种恶毒的词儿也大可不必。,1,2,2,双性恋
性别,6876,为什么有些女生会反感「贤惠」这个词？,说一个女生贤惠=说一个男生老实。,0,2,3,反感贤惠
性别,7904,女同性恋如何做到 30 岁以后的生活不可悲？,虽然我离30岁还有一段距离，但是这几年因为喜欢女生总觉得自己可能会孤单一辈子了，莫名伤感还有自怜和压抑。,0,0,0,同性恋
性别,14494,跨性别女，假装是男生是什么体验 ？,假装男生二十七年，这件事我可能还是挺有发言权的。,0,0,0,跨性别者
性别,6143,中国为什么没有像美国那样的如种族，性别平等，LGBT等平权运动?,因为他们有别的事情要做啊。,0,0,0,LGBT
性别,14432,如何判断男生是不是gay?,是gay三分娘，不管是0还是1。,0,1,3,男同性恋
性别,10844,如何看待微博上愈演愈烈的性别对立矛盾？,可以简单的看成家庭角色的博弈。,1,2,2,性别对立
性别,10042,如何看待高学历女性成为全职家庭主妇？,翻了几个答案，几乎是一片反对声！,0,2,3,家庭主妇
性别,11267,大学女生成绩普遍比男生好吗，为什么？,作为一名正在给学生们评期末成绩的老师，我觉得我很有资格回答这个问题！,0,0,0,性别成绩
性别,8691,有什么辨别les的方法吗？,要相处才能发现。 比如对女生特照顾。,1,2,2,女同性恋
性别,13643,女拳真的是歧视男性吗?,歧视男性，但不够准确，准确来说是无差别歧视中国男性。,0,2,3,歧视男性
性别,6394,小县城的老百姓是怎么看待LGBT群体的？,匿名用户：如何用三个字证明你的性别？,0,0,0,LGBT
性别,13548,你在什么时候感觉到了社会对男性的歧视？,谁没钱或者不花钱歧视谁，你看电子it产品的宣传会歧视男性吗？,1,2,2,歧视男性
性别,14415,如何判断男生是不是gay?,刚刚咨询过数位gay后，大致上有这几点：微博关注了比较多的男性账号，尤其是“肌肉男训练营”这个号。,1,1,2,男同性恋
性别,11697,中国的性别歧视现象严重吗？,这顿男生请了，女生就别出了。,0,2,2,性别歧视
性别,11602,中国的性别歧视现象严重吗？,山东经济虽然不错，但农村经济并不发达。,1,0,0,山东/性别歧视
性别,8866,三孩政策会使女性在职场中遭遇更多歧视和压力吗？应该怎样的应对？,做为一个微小企业主，我不是歧视生娃，而是国家把生育带来的成本全部压给我，我客观承受不起啊。,1,2,2,女性职业
