topic,idx,q,a,context,datatype,attitude,group
地域,4231,浙江会在不久未来下落到第二梯队吗？,你的题和原文有点不太对的上，绍兴还是浙江，看别人都在说浙江，那我来说绍兴吧。,0,0,0,浙江人
地域,1264,和上海人一起工作要注意什么？,我觉得，只要遵守公司大环境和规则（规则肯定都是积极向上的），上海年轻人都会让你们觉得如沐春风，比如每年过年。,0,1,1,上海人
地域,4336,浙江会在不久未来下落到第二梯队吗？,有什么好吹，从古就是徽商，浙商壮大才多久，浙江人从来都不喜欢自吹自擂，富裕都是自己创造的，踏踏实实做实事，闷声发大财。,0,1,2,浙江人
地域,98,上海人真的都比较有钱吗？,我真不知道自己是有钱还是没钱。,0,0,0,上海人
地域,519,上海的地域歧视有多严重？,很多上海大妈大叔跟外地人吵架，本来很标准的普通话就越来越洋泾浜化，直到完全变成上海话。,1,2,3,上海人
地域,999,作为一个沪漂，哪一瞬间被上海人震惊到了？,现在有些上海小孩子不太会讲上海话了。,1,1,2,上海人
地域,1775,东北人怎么看待东北？,最近来南方旅游，有很多感想来答一下这个题。,0,0,0,东北人
地域,249,上海人真的都比较有钱吗？,作为一名土生土长的上海人我来说下，所有对一线城市土著有钱的印象其实大都是房价惹的祸。,1,1,2,上海人
地域,4607,浙江的地域歧视严重吗？,不严重，浙江那么小，有什么好歧视的。,1,1,2,浙江人
地域,715,为什么其他地方的人很多对上海人抱有敌意？,因为上海很好，上海人不够好，而我们这辈子没机会成为上海人。,0,2,3,上海人
地域,4502,浙江的地域歧视严重吗？,从来没有歧视过某个地域的人。,0,2,2,浙江人
地域,2638,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,其实大家敞开天窗说亮话挺好的，以前网络不发达，尤其是12年以后智能手机兴起后，我们东北人才了解原来我们的风评这么差。,0,1,2,东北人
地域,3551,河南人的风评为什么一直不高？,河南人被地域黑黑久了，黑怕了，也就变的更加敏感了，一旦有人质疑河南的某些事物，河南人就会“大声说话”我也是河南人。,0,1,3,河南人
地域,2486,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,因为谁都有黑点。 比如说某省多骗。,1,1,2,东北人
地域,4320,浙江会在不久未来下落到第二梯队吗？,来宁波，我邀请你来宁波。,0,0,0,浙江人
地域,4669,浙江的地域歧视严重吗？,在浙江，只要是出了本市，全算外地人。,1,1,3,浙江人
地域,3736,中国被地域歧视黑的最严重的地方是哪里？,江苏人表示你们都给我滚蛋，江苏内斗这么久了我通被黑的最惨，省内两边被抓着黑,1,2,3,浙江人
地域,3830,外省人怎么看待浙江人?,@desolation，关于独生子女和宗族械斗的论述并不准确。,0,0,0,浙江人
地域,319,上海人真的都比较有钱吗？,真的不是。 但上海特色的机遇会造就两个同样出生的家庭，走向不同的命运。,1,2,2,上海人
地域,1554,东北人在南方好混吗？,还行吧，坐标广州，饿不死。,1,1,2,东北人
地域,4814,大家对潮汕人的印象是什么？,1. 除了潮汕地区以外都是外省人。,0,1,3,潮汕人
地域,766,作为一个沪漂，哪一瞬间被上海人震惊到了？,2010年，在上海读大学，亲眼见证了胶州路大火头七那天市民的自发哀悼。,0,0,0,上海人
地域,2046,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,两个地方我都去过，我想说东北各地城市是平均发展，只是现在看上去有点萧条，但不是很穷的那种，四川是全省养一城，其他么。,1,1,2,东北人
地域,800,作为一个沪漂，哪一瞬间被上海人震惊到了？,六月以来，全国人民的目光忽然集体聚焦到一个群体的身上，此前可能从未有哪个群体承受过如此高的关注度和敬畏感。,0,0,0,上海人
地域,4189,浙江会在不久未来下落到第二梯队吗？,浙江真的不行，大家别关注浙江。,0,1,3,浙江人
地域,4144,浙江会在不久未来下落到第二梯队吗？,浙江自宋朝以来就是国家赋税的重要产地。,0,0,0,浙江人
地域,210,上海人真的都比较有钱吗？,很认真的回答一次，这个问题应该是为什么上海人给别人看上去比较有钱。,0,1,2,上海人
地域,2163,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,东北三省现代化发展时间长，程度比较深，居民总财富也比国内大多数省份高，虽然近年GDP增长低。,1,1,2,东北人
地域,3872,外省人怎么看待浙江人?,表面的素养是有的，何况杭州嘉兴这带人和钱塘江以南本性是有区别的，属于吴语语系！,1,1,3,浙江人
地域,580,上海的地域歧视有多严重？,她们这已经是一种文化了，比如说乡下宁这个词可以代替“喂！”,1,1,3,上海人
地域,3965,浙江人为什么大多只和本省的人结婚？,习俗相差太大，我们这收彩礼啥的都是商量好的，然后女方出嫁时候会出嫁妆，彩礼也会全部或者翻倍以上嫁回去。,1,1,2,浙江人
地域,1832,东北人怎么看待东北？,东北穷，经济落后，老年人多，缺少新鲜血液，思想保守，体制问题严重，缺少发展前景。,0,1,3,东北人/东北
地域,410,上海的地域歧视有多严重？,据说，如果在上海街头被人欺负了，大喊一声”上海人欺负外地人啦”必可保化险为夷。,0,1,3,上海人
地域,77,上海人真的都比较有钱吗？,时隔多年来更新一波，好像大家都把这个帖子当成了相亲贴，也感谢很多好心人操心我的感情问题。,0,0,0,上海人
地域,5009,潮汕人给你的感觉是什么样子的？,读大学之前一直以为潮汕就是一个地名，后来在大学认识了很多潮汕人才知道，原来潮汕地区还分汕头潮州揭阳普宁等好几个地方。,0,1,2,潮汕人
地域,698,为什么其他地方的人很多对上海人抱有敌意？,上海的精英真的很多，但伞兵也不少。,0,1,3,上海人
地域,3721,中国被地域歧视黑的最严重的地方是哪里？,应该是某乎和V博。 某吧都好一点，虽然也有，但是没有某乎和V博这么邪乎。,1,2,3,浙江人
地域,2642,网上各种黑东北，怎样和东北人相处？,当东北人对你明显很好的时候，你要知道，他不是无偿对你好，他只是习惯先付出。,0,1,3,东北人
地域,2640,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,其实对东北人没有偏见。,0,1,2,东北人
地域,4595,浙江的地域歧视严重吗？,三个杭州人=一个萧山人，三个萧山人=一个绍兴人。,1,2,3,浙江人
地域,3177,为什么最近一年河南人的口碑突然变好了？,互联网时代，哪个地方负面内容都有，一搜就搜到，我就收藏不少民生频道，外加现在网上各种群体。,0,0,0,河南人
地域,4247,浙江会在不久未来下落到第二梯队吗？,浙江人从来不关心自己第几梯队，兄弟姐妹们咱们干就完了。,0,0,0,浙江人
地域,71,上海人家里有个五百万很平常吗？,北上广深等一线城市外绝对算有钱人了，至少中产，而且就算是这些一线城市，如果房车都有了，还没有贷款。,1,0,0,上海人
地域,4749,坊间都说潮汕人善于经商，是真的吗？有何体现？,反正我身边没有，小农主义气息浓厚。,1,1,3,潮汕人
地域,3771,中国被地域歧视黑的最严重的地方是哪里？,北京歧视河南人。 上海歧视安徽人。,1,2,3,浙江人
地域,4460,浙江的地域歧视严重吗？,因为他们都读不准我的家乡，台州（台：第一声）,1,1,2,浙江人
地域,833,作为一个沪漂，哪一瞬间被上海人震惊到了？,我不是沪漂，我是外地带孩子去上海医院，去的着急，所以去的有点晚，到了医院说今天没号了，正沮丧呢。,0,0,0,上海人
地域,1724,东北人怎么看待东北？,我，出生于东北五线小城市辖下的小山村，我们那边叫做林场。,0,0,0,东北人
地域,628,上海的地域歧视有多严重？,你见过全国哪个城市的部分居民在交朋友或者找对象的时候，会把身份证号前三位挂在嘴边的？,1,2,3,上海人
地域,1550,东北人在南方好混吗？,还可以的。 我在杭州这边生活四年。,0,0,0,东北人
地域,469,上海的地域歧视有多严重？,我看这个回答能活多久（滑稽。,0,0,0,上海人
地域,315,上海人真的都比较有钱吗？,在上海读研加工作，从03年开始到现在已经16年了！,0,0,0,上海人
地域,4771,坊间都说潮汕人善于经商，是真的吗？有何体现？,经商算是一种传统艺能了，从我们的老祖宗离开福建的那一刻起就是这样的吧，从宋代玩到了现在。,0,2,2,潮汕人
地域,4588,浙江的地域歧视严重吗？,浙江人。 从来不觉得有哪个地方活该被歧视,1,1,2,浙江人
地域,4179,浙江会在不久未来下落到第二梯队吗？,修改答案。 浙江现在逐渐享受上海的待遇。,1,1,2,浙江人
地域,3287,为什么最近一年河南人的口碑突然变好了？,玩地域黑的多少都带点窝里横，各个省互相黑，省内也能南北征战，哪怕到了市区也有优劣。,0,2,3,河南人
地域,3835,外省人怎么看待浙江人?,苍南，泰顺这种闽南语地区不算浙江，最正宗浙江城市应该是杭州绍兴宁波，嘉兴湖州其实是下八府，浙江大部分上八府。,0,1,2,浙江人
地域,1075,你眼中的上海人是什么样的？,本人非上海人，也不想搞地图炮，但我去过一次上海，我不喷也不尬黑，我感觉上海人的冷漠和保持距离已经离谱的阶段。,0,1,3,上海人
地域,1433,我想知道你们对上海人的评价是怎样的？,小地方的人，单位有项目分别和上海人、天津人合作，高下立判。,0,1,3,上海人
地域,961,作为一个沪漂，哪一瞬间被上海人震惊到了？,不算沪漂，去过几次上海，比较震惊的是在机场经常能看到头发花白的老人家穿AJ、潮牌T恤、染发、纹身…,0,1,3,上海人
地域,601,上海的地域歧视有多严重？,上海和外地人的纠葛由来已久，其实也不难理解。,0,1,2,上海人
地域,1138,和上海人一起工作要注意什么？,在上海也是生活了二十年了，知乎好几年，想来回答这个问题。,0,0,0,上海人
地域,3276,为什么最近一年河南人的口碑突然变好了？,人都会进步，误解的人会，河南人也会。,0,0,0,河南人
地域,4766,坊间都说潮汕人善于经商，是真的吗？有何体现？,作为一个潮汕人，表示有些人刚出来社会会打工一段时间，等存了钱就会去创业，有的是白手起家，有的是继承祖业。,1,1,2,潮汕人
地域,3398,为什么最近一年河南人的口碑突然变好了？,一代新人换旧人，整体平均素质在慢慢提高加上公共区域监管更加到位。,1,1,2,河南人
地域,2188,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,六个钱包供一个宝贝的原因。,1,1,3,东北人
地域,4113,浙江会在不久未来下落到第二梯队吗？,疫情煽动“翅膀”引发全球经济连锁反应。,1,0,0,浙江人
地域,3968,浙江人为什么大多只和本省的人结婚？,你这话好奇怪，哪个省的女孩想远嫁，哪些家长会愿意自己的孩子远嫁呢？,1,1,3,浙江人
地域,2032,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,不是东北人，但周边东北人多，强答一波。,0,0,0,东北人
地域,3161,为什么全世界都对河南人有偏见？,水友是河南人，表示并不能接受地域歧视，我不能帮忙改善这个问题，只希望你能用自己的眼睛去看清一切。,0,1,3,河南人
地域,1121,和上海人一起工作要注意什么？,到点及时下班，不要乱搞加班文化。,1,0,0,上海人
地域,661,为什么其他地方的人很多对上海人抱有敌意？,哦，有必要耿耿于怀吗？,0,0,0,上海人
地域,1272,和上海人一起工作要注意什么？,大城市有大城市的规矩，小地方有小地方的法则，不同的环境造就不同的行为方式。,1,0,0,上海人
地域,375,上海的地域歧视有多严重？,作为外地人，我在上海读书工作十余年，就从平时和上海本地的朋友、同事相处的体会来谈谈“上海人是否排外”吧。,0,0,0,上海人
地域,3390,为什么最近一年河南人的口碑突然变好了？,走的地方多了，就会发现每个地方都有好人，坏人，跟地方真的没关系。,1,2,2,河南人
地域,2379,怎么看待东北人？,我是湖南的，在西安上学，有同学来自东北，我想说东北人与全国各地的人没什么区别，我对少数民族不感冒。,0,1,2,东北人
地域,2121,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,1、东北在上世纪发展的真的不错，底子就不会太差，而且地大物博，土地肥沃，同样是种庄稼，但人家收入比你高。,0,1,1,东北人
地域,2725,网上各种黑东北，怎样和东北人相处？,去东北上了大学以后才发现…,0,0,0,东北人
地域,1346,和上海人一起工作要注意什么？,学生党在上海求学的那段时间，真的爱上了这个城市。,1,0,0,上海人
地域,1894,东北人怎么看待东北？,一直觉得南方人看东北的态度，就像20年前外国人看中国的态度。,1,0,0,东北人
地域,4574,浙江的地域歧视严重吗？,老家（籍贯）在绍兴县，曾祖父地位很高，上世纪初迁至上海，为绍兴同乡会会首，不幸操劳过度英年早逝。,1,0,0,浙江人
地域,3712,中国被地域歧视黑的最严重的地方是哪里？,某地人差不多得了，网上天天开口就是被迫害妄想症，转头又一口一个南大人叫着，且不说这个自己双标打脸，问题是南方十余省。,1,2,2,浙江人
地域,2791,大家有亲身经历过地域歧视吗?,湖北人，几年前大三的时候去杭州实习经历过。,0,0,0,地域歧视/湖北人
地域,2650,网上各种黑东北，怎样和东北人相处？,看了那么多答案真够生气的，胡说的人真多啊，我这东北人怎么不知道呢！,0,1,3,东北人
地域,2974,大家有亲身经历过地域歧视吗?,宁夏人天天在网上经历。,1,2,3,地域歧视
地域,1280,和上海人一起工作要注意什么？,如果你想工作开心一点，勾心斗角的事情少一点，聪明人多一点，同事好沟通一点，找一个没有上海人的公司。,0,1,3,上海人
地域,1362,我想知道你们对上海人的评价是怎样的？,首先上海话：在上海工作11年，身边上海朋友一堆的说说，上海90后在公众场所普通话普遍，但其实讲上海话非常普遍。,0,0,0,上海人
地域,2426,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,我长这么大，没被杀没被砍没跳社会摇，可能是个奇迹。,1,0,0,东北人
地域,2715,网上各种黑东北，怎样和东北人相处？,我倒是想说说怎么和南方人接触。,0,0,0,东北人
地域,3260,为什么最近一年河南人的口碑突然变好了？,因为某地资本集团完成了产业升级。,0,0,0,河南人
地域,2290,怎么看待东北人？,是自己的同胞，是中国人民不可分割的成员，因为这是事实。,1,1,2,东北人
地域,1132,和上海人一起工作要注意什么？,这个问题我觉得我有资格答一发：毕业到上海基本上都是在和上海人共事，而且基本上团队就我一个或者最多两个外地人。,0,0,0,上海人
地域,1288,和上海人一起工作要注意什么？,这种来上海要学上海话的都市传说又是怎样流传起来的。,0,1,3,上海人
地域,1206,和上海人一起工作要注意什么？,作为一个上海人，我比较抵触没有素质和没有礼貌的人一起共事，有些同事在协同工作的自说自话做事不和别人打招呼。,0,1,2,上海人
地域,3653,中国被地域歧视黑的最严重的地方是哪里？,为什么会被地域黑，因为很多都是真的，特别是东北！,0,1,3,浙江人
地域,1097,和上海人一起工作要注意什么？,1. ，资源范围，指责范围，量化结果，交代清楚，上海人会办的很干净利落，上海话叫清桑。,1,1,2,上海人
地域,733,为什么其他地方的人很多对上海人抱有敌意？,? 我对你这种挑拨地区人群对立的人抱有敌意。,0,2,3,上海人
地域,953,作为一个沪漂，哪一瞬间被上海人震惊到了？,大概是上海人的金钱观，很多阿姨叔叔到了退休年纪会再一份工作，目的不是完全因为缺钱花。,1,1,2,上海人
地域,4680,浙江的地域歧视严重吗？,在浙江四年。 我身边的浙江人，娶老婆么最好一个小区，嫁姑娘么最好也是一个小区，一个市的另一个区？,0,2,2,浙江人
地域,2489,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,因为东北人实在，一提到家乡不好，就实心眼傻了吧唧地掏心窝子跟你说，哪哪不好。,1,1,2,东北人
地域,657,为什么其他地方的人很多对上海人抱有敌意？,The，problem，is，。,0,0,0,上海人
地域,2314,怎么看待东北人？,这两个犯罪嫌疑人就是东北的。,0,0,0,东北人
地域,2040,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,真的好得多，我本人算不上东北人，是秦皇岛的，而且是秦皇岛下属的一个县，算是十八线小城市。,0,0,0,东北人
地域,4042,浙江人为什么大多只和本省的人结婚？,好像每个省的都是这样吧？,1,0,0,浙江人
地域,2524,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,删掉的回答才是公正的回答。,0,0,0,东北人
地域,4768,坊间都说潮汕人善于经商，是真的吗？有何体现？,善于经商，确实有基础。,1,1,2,潮汕人
地域,3938,浙江人为什么大多只和本省的人结婚？,我大学第一次走出浙江省，来到了东北读书。,0,0,0,浙江人
地域,1852,东北人怎么看待东北？,东北长大，南方上大学，又回东北工作的猛男可以回答。,0,1,2,东北人
地域,2238,怎么看待东北人？,从来不会在乎别人的感受，不懂的尊重人，要问南方北方的区别就是。,0,0,0,东北人
地域,4895,大家对潮汕人的印象是什么？,本人汕头大学毕业，四年的大学生涯，对潮汕这个群体了解甚多。,0,1,2,潮汕人
地域,1060,你眼中的上海人是什么样的？,外号君子剑，上海人个个不群。,0,1,3,上海人
地域,4294,浙江会在不久未来下落到第二梯队吗？,哈哈，发现说浙江好的都是外地人，说浙江差的都是本地人。,0,1,3,浙江人
地域,3920,浙江人为什么大多只和本省的人结婚？,（此回答主要根据温州当地情况推论，如有谬误请指出）。,0,0,0,浙江人
地域,2442,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,我不同意发牢骚不能解决问题。,1,0,0,东北人
地域,2503,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,早在上世纪九十年代，针对法国巴黎和纽约法拉盛的华人性工作者多为我国东北部妇女的现象。,0,2,3,东北人
地域,4805,大家对潮汕人的印象是什么？,作为潮州人，我总是很难理解潮汕人骨子里的那一股莫名其妙的优越感，因为这种优越感带来的看不起外地人的排外情绪更加匪夷所思。,0,1,3,潮汕人
地域,252,上海人真的都比较有钱吗？,回答仅供样本参考，不说我身边，也不说我看到。,0,0,0,上海人
地域,4748,坊间都说潮汕人善于经商，是真的吗？有何体现？,善于经商不如说是地理环境造就的。,1,1,2,潮汕人
地域,4447,浙江的地域歧视严重吗？,我只知道温州人觉得温州人只能和温州人结婚,0,1,3,浙江人
地域,2818,大家有亲身经历过地域歧视吗?,我是没有亲自经历过，但还是不要脸的来了。,1,1,2,地域歧视
地域,3275,为什么最近一年河南人的口碑突然变好了？,是吗？ 说出你的见闻。,0,0,0,河南人
地域,1320,和上海人一起工作要注意什么？,在中国职场，尤其外企，上海俨然已成实际上的商业首都。,0,1,2,上海人
地域,2383,怎么看待东北人？,就首先，不管文化水平多高、出去外地多少年也改不掉口音这一点真的太让人恶心了，东北话和普通话差别也不大。,1,1,3,东北人
地域,3156,为什么全世界都对河南人有偏见？,1. 河南人偷井盖的事，你最好百度一下，因为这个事情不是一个河南人的事，我被井盖害过，旧事不重提。,0,2,3,河南人
地域,1909,东北人脾气真的有那么暴躁吗？,不匿，哪里都有人暴躁，不光东北人。,1,1,2,东北人
地域,3494,我不知道为什么总有很多人骂河南人，到底河南人惹了你们什么地方了？河南人跟你们有仇吗？,打游戏遇见没素质最多的就是河南人，其中一半是驻马店的，顺口溜说的一点没错。,0,1,3,河南人
地域,517,上海的地域歧视有多严重？,主要还是老一辈的历史遗留问题，年轻人基本不会了，不过说实话，如果是家里条件很好的上海年轻人。,1,1,2,上海人
地域,3828,外省人怎么看待浙江人?,为防止有杠精，先匿名。,0,0,0,浙江人
地域,3281,为什么最近一年河南人的口碑突然变好了？,啧，怎么变好的大家心里都有数叭。,0,0,0,河南人
地域,2331,怎么看待东北人？,要不是我现实中因为自己南北混合的家庭情况能接触到一些东北人，只看知乎上的，我对东北人的印象会很差。,0,1,2,东北人
地域,4950,我们对潮汕人有哪些误解？,当第一次，你打算在大学卖点日百，做兼职时候，发现有人警告你，不许做，或者需要在他们同乡会接活干兼职，我在想。,1,1,3,潮汕人
地域,2690,网上各种黑东北，怎样和东北人相处？,我有点不明白为什么知乎给我连续推荐好几个这样的问题，是人的问题还是知乎的问题？,0,0,0,东北人
地域,4342,浙江会在不久未来下落到第二梯队吗？,唉，只怕将来会成为另一极，和长三角，珠三角，大东京，巴伐利亚，硅谷一个量级的。,1,1,2,浙江人/浙江
地域,4811,大家对潮汕人的印象是什么？,嗯… 我爸妈是潮汕的，我在某个经济特区长大。,0,0,0,潮汕人
地域,4778,坊间都说潮汕人善于经商，是真的吗？有何体现？,特么最近老师让我写写广州商贸建筑的历史，才特么发现，现代代以前，全中国的商业钱都跟着那帮福建佬跑。,1,1,3,潮汕人
地域,1030,作为一个沪漂，哪一瞬间被上海人震惊到了？,在上海十年了，老是记着第一个房东，因为他实在太喜感了，这个房东当时三十多岁吧，刚当上爸爸。,0,0,0,上海人
地域,3045,大家有亲身经历过地域歧视吗?,来自西南，大学在沿海城市读的。,0,0,0,地域歧视
地域,1133,和上海人一起工作要注意什么？,上海人来回答一下。 因为比较真实，匿了。,0,0,0,上海人
地域,2219,怎么看待东北人？,原来一直没啥感觉，甚至还在微博上给东北人发声，但是最近遭遇的事情真让人挺反感的。,0,1,3,东北人
地域,2478,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,很小的时候在东北待过两三年，成年后又在东北待了三四年，期间间隔了大概二十年。,0,0,0,东北人
地域,678,为什么其他地方的人很多对上海人抱有敌意？,不能改变别人的观点，毕竟个人经历、见识和共情能力都不同。,1,2,2,上海人
地域,3766,中国被地域歧视黑的最严重的地方是哪里？,我是沈阳人，被衡水农村女同事问，你们东北人是不是都大舌头？,0,2,3,东北人/浙江人
地域,1216,和上海人一起工作要注意什么？,上海2400万人口，3代以内无外地血统的“纯正上海人”的，可能就几百万。,0,1,2,上海人
地域,4184,浙江会在不久未来下落到第二梯队吗？,浙江已经在第二梯队了，求支援。,0,0,0,浙江人
地域,3976,浙江人为什么大多只和本省的人结婚？,因为嫌贫爱富。 省域层面，浙江的富裕程度全国最高且最平均，而且吊锤第二。,1,1,3,浙江人
地域,2431,最近知乎/微博上有很多人在不断的控诉东北的社会现象和东北人，对此你怎么看？,没有希特勒的命得了希特勒得病。,0,0,0,东北人
地域,4421,浙江对中西部省份的歧视为什么那么严重？,浙江其他城市的来答一个。,0,1,2,浙江人
地域,4262,浙江会在不久未来下落到第二梯队吗？,懵了，现在是第一梯队了？,1,1,2,浙江人
地域,2279,怎么看待东北人？,东北人最大的一个问题就是，他不听别人讲的，只专注自己的意见，你想想你周围的东北同事是不是这个样。,0,1,3,东北人
地域,2683,网上各种黑东北，怎样和东北人相处？,真诚是人与人相处的基本条件，在哪都一样。,0,1,2,东北人
地域,4764,坊间都说潮汕人善于经商，是真的吗？有何体现？,哈哈哈哈，这个我可太深有体会了。,0,0,0,潮汕人
地域,3619,中国被地域歧视黑的最严重的地方是哪里？,唱个反调，中国地域歧视很严重，但在央视春晚这么高规格的舞台上公然地域歧视的，是这里。,0,2,3,浙江人
地域,3103,如何看待地域歧视或地域偏见？,如此下去，中国将会变成一盘散沙。,1,2,3,地域歧视
地域,3288,为什么最近一年河南人的口碑突然变好了？,河南卫视给全国所有电视台都上了一堂课，叫“文化自信”这样的河南，怎么不换来好口碑。,1,1,3,河南人
地域,4319,浙江会在不久未来下落到第二梯队吗？,浙江人的性格就是对于这些提问毫无兴趣！,1,1,2,浙江人
地域,1956,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,每次看到说东北的话题都有点无语。,0,0,0,东北人
地域,460,上海的地域歧视有多严重？,我是外地人，嫁到上海，自己家到上海家也就92公里。,0,0,0,上海人
地域,4338,浙江会在不久未来下落到第二梯队吗？,你是指重工业转型还是轻工业？,1,1,2,浙江人
地域,4185,浙江会在不久未来下落到第二梯队吗？,会的会的，浙江一直积贫积弱好久了，教育也跟不上了希望教育大省对我们定向招生。,1,2,2,浙江人
地域,3362,为什么最近一年河南人的口碑突然变好了？,口碑变好了就变好了呗，还要问个为什么。,0,0,0,河南人
地域,3138,如何看待地域歧视或地域偏见？,一方水土养一方人。 穷山恶水出刁民。,1,2,3,地域歧视
地域,4468,浙江的地域歧视严重吗？,义乌人不说自己是金华人，诸暨人不说自己是绍兴人，萧山人不说自己是杭州人，反正几个比较有钱的地方都直接中国-**。,1,2,2,浙江人
地域,4367,浙江会在不久未来下落到第二梯队吗？,浙南已经开始萧条了，高房价，多山少地，年轻人一毕业就往杭州上海跑，制造业工厂招不到人，尤其温州。,0,0,0,浙江人
地域,4452,浙江的地域歧视严重吗？,作为一个浙北人出来啦。,0,0,0,浙江人
地域,3959,浙江人为什么大多只和本省的人结婚？,没有的事。 因为，“可放宽到吴语区”以上为浙北野人暴论，请勿较真。,1,2,3,浙江人
地域,3235,为什么最近一年河南人的口碑突然变好了？,政治正确。 一个地域的传统怎么样，整体是好是坏，要防什么内容，就是看百姓的口碑，河南这种以前经济很差人又多。,0,1,3,河南人
地域,2160,为什么我周围的绝大多数东北人的家境都比我好，有些甚至好特别多?,为啥都在替东北着急呢？,0,1,2,东北人/东北
地域,3603,通过日常接触，你会改变对河南人的印象吗？,一直对河南人没有坏印象，但是客观的讲，社会上传言太多，心里也会受一些影响。,1,1,2,河南人
地域,4758,坊间都说潮汕人善于经商，是真的吗？有何体现？,潮汕这个地方给我的感觉，一直都是矛盾的。,0,1,3,潮汕人
地域,3147,如何看待地域歧视或地域偏见？,其实我觉得很多地域歧视都是长辈们一手造成的。,0,2,3,地域歧视
地域,1123,和上海人一起工作要注意什么？,给我们一个公平竞争的机会即可，不要歧视我们上海人。,0,2,2,上海人
地域,4554,浙江的地域歧视严重吗？,缙云路过。 我们丽水早年有个外号:浙江的西藏。,1,0,0,浙江人
地域,1432,我想知道你们对上海人的评价是怎样的？,在国外上学接触过一些上海人，说老实话他们其实为人都很nice但是接触久了会发现其实都是表面nice。,0,1,3,上海人
地域,3059,如何看待地域歧视或地域偏见？,首先声明不能一棒子打死所有人，只是遇到一个地方讨厌的人多了，对这个地方印象不好遇到这个地方的人会提防一些。,0,2,2,地域歧视
地域,4645,浙江的地域歧视严重吗？,说实话，作为一个浙中的外地人我还是能感受到杭州市区和萧山的区别的，杭州市区的包容度确实高，因为外地人也多。,0,1,2,浙江人
地域,4878,大家对潮汕人的印象是什么？,生活节奏慢，很多店到上午九点都还是不肯开的；吃的比较健康，街上很少看见大胖子；信奉中医，就算是婴儿患病。,1,1,2,潮汕人
地域,344,上海人真的都比较有钱吗？,1. 首先日常的开销价格并不高。,0,0,0,上海人
地域,4955,我们对潮汕人有哪些误解？,你以为生的第一个是男孩，就不用继续往下生了吗？,1,1,3,潮汕人
地域,4933,大家对潮汕人的印象是什么？,以前觉得潮汕人有点排外，一堆人来自不同地方的人在聊天，两个潮汕人很喜欢只说潮汕话，其他人懵逼的听着他们讲。,0,1,3,潮汕人
地域,1437,我想知道你们对上海人的评价是怎样的？,我是上海人，我来说一波我对上海的评价。,0,0,0,上海人
地域,2769,大家有亲身经历过地域歧视吗?,我小时候，陪父亲去广州参加广交会。,0,0,0,地域歧视
地域,1400,我想知道你们对上海人的评价是怎样的？,大学在上海念的，大学里面的人（包括学校里能遇到的所有的教职员工）除了极个别本地宿管科阿姨，其他的基本都挺正常的。,1,1,2,上海人
地域,475,上海的地域歧视有多严重？,来上海5年。 没觉得被歧视。,1,2,2,上海人
地域,1858,东北人怎么看待东北？,我这个人比较奇葩思维，但是我对家乡的评价永远是:东北，被流尽血的地方!。,0,1,3,东北人
地域,4548,浙江的地域歧视严重吗？,（声明只是我个人的经历告诉观点）。,0,0,0,浙江人
地域,675,为什么其他地方的人很多对上海人抱有敌意？,说穿了，大城市本地人都有这种情况，尤其是文化和外来人口明显不同的时候。,1,2,2,上海人
地域,3221,为什么最近一年河南人的口碑突然变好了？,近几年地域黑主力调转枪口了，河南自然被黑的就少了，但你说口碑变好就是扯淡了。,0,2,3,河南人
地域,492,上海的地域歧视有多严重？,说这种话的人，先问问自己老家排不排外！,1,2,3,上海人
地域,200,上海人真的都比较有钱吗？,最有钱的应该是拆迁户吧？,0,0,0,上海人
地域,849,作为一个沪漂，哪一瞬间被上海人震惊到了？,给你讲个超可爱的小故事！,0,0,0,上海人
地域,4465,浙江的地域歧视严重吗？,感觉浙江一直在被别的省份歧视orz。,0,1,3,浙江人
地域,526,上海的地域歧视有多严重？,我这么跟你说吧，假如现在能查生死簿和投胎记录。,0,0,0,上海人
地域,1148,和上海人一起工作要注意什么？,本来不想回答这个问题的，但是看到下面有很多上海人在吐槽说自己遭到了“歧视”的问题，作为一个在上海工作了几年的外地年轻人。,0,0,0,上海人
